,intent_label,words,word_labels,length
11836,ModifyAlarm,change my 9am alarm to 10am,O O B-timeRange O B-timeRange I-timeRange,6
11837,ShowAlarms,Show all alarms that I've set in the past 30 days.,O O O O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O,12
11838,GetWeather,When will the temperatures start to get cooler ,O O O B-condition_description O O O B-condition_temperature,8
11839,SetReminder,remind me to cancel my doctor appointment next Tuesday,O O O B-todo I-todo I-todo I-todo B-timeRange I-timeRange,9
11840,GetWeather,What time is it supposed to rain?,O O O O O O B-condition_temperature O,8
11841,SetReminder,Remind me to pick up the mail.,O O O B-todo I-todo I-todo I-todo O,8
11842,GetWeather,Will it be raining on the way to school tomorrow?,O O O B-condition_temperature O O O O O B-timeRange O,11
11843,GetWeather,Weekend forecast,B-timeRange B-condition_description,2
11844,ShowReminders,do I have any reminders set for today,O O O O B-reminder_type O B-timeRange I-timeRange,8
11845,GetWeather,do I need an umbrella in santiago this week,O O O O B-condition_temperature O B-geographic_poi B-timeRange I-timeRange,9
11846,CancelReminder,Delete my reminder to visit Brynn tomorrow.,O O B-reminder_type O B-todo I-todo B-timeRange O,8
11847,GetWeather,What is the highest temperature in Lima?,O O O O B-condition_description O B-geographic_poi O,8
11848,GetWeather,How likely is it to snow tonight?,O O O O O B-condition_temperature B-timeRange O,8
11849,SetAlarm,Set a daily alarm for 7am.,O O B-timeRange O B-timeRange I-timeRange O,7
11850,SetReminder,Remind me to pick up husband,O O O B-todo I-todo I-todo,6
11851,SnoozeAlarm,Snooze the 7am alarm for 5 minutes,O B-timeRange I-timeRange O B-timeRange I-timeRange I-timeRange,7
11852,SetReminder,remind me to buy cheese while at meijers tomorrow,O O O B-todo I-todo I-todo I-todo I-todo B-timeRange,9
11853,GetWeather,what will the temperature be at 4 o'clock tomorrow evening?,O O O B-condition_description O B-timeRange I-timeRange O I-timeRange I-timeRange O,11
11854,SetAlarm,set my alarm for 5 am every weekday for the next two weeks,O O O O I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,13
11855,GetWeather,Is it hot enough for shorts? ,O O B-condition_temperature O O B-condition_temperature O,7
11856,GetWeather,What's the low temperature tonight?,O O O B-condition_description B-timeRange O,6
11857,GetWeather,should i bring a poncho ,O O O O B-condition_temperature,5
11858,GetWeather,Is it umbrella weather?,O O B-condition_temperature B-condition_description O,5
11859,GetWeather,What will the weather be this weekend,O O O B-condition_description O B-timeRange I-timeRange,7
11860,GetWeather,Will it be foggy tomorrow morning? ,O O O B-condition_temperature B-timeRange I-timeRange O,7
11861,SetReminder,Remind me to take my mom to the doctor at 2 p.m.,O O O B-todo I-todo I-todo I-todo I-todo I-todo B-timeRange I-timeRange O O O O,15
11862,SetReminder,remind me on monday to make doctor's appointments for the kids next week,O O B-timeRange I-timeRange O B-todo O I-todo I-todo I-todo I-todo B-timeRange I-timeRange,13
11863,SetAlarm,Please set alarm for 7am.,O O O B-timeRange I-timeRange O,6
11864,SetReminder,Remind me to finish my project by Thursday this week.,O O O B-todo I-todo I-todo B-timeRange I-timeRange O O O,11
11865,GetWeather,What's the weather in Tampa next weekend?,O O B-condition_description O B-geographic_poi B-timeRange I-timeRange O,8
11866,GetWeather,is there a hurricane in hawaii,O O O B-condition_temperature O B-geographic_poi,6
11867,GetWeather,How many inches of rain did Slaton get today?,O O O O B-condition_temperature O B-geographic_poi O B-timeRange O,10
11868,GetWeather,how many inches of snow is supposed to fall,O O O O B-condition_temperature O O O O,9
11869,SetReminder,remind me to pay the cable bill on the 15th,O O O B-todo O I-todo I-todo B-timeRange I-timeRange I-timeRange,10
11870,GetWeather,how long will this storm last?,O O O O B-condition_temperature O O,7
11871,CancelReminder,Cancel reminder to pick up Anna at the airport,O B-reminder_type O B-todo I-todo I-todo I-todo I-todo I-todo,9
11872,GetWeather,Is the temperature going to do down in the 30's tonight?,O O B-condition_description O O O O O O O B-timeRange O,12
11873,GetWeather,is the tropical storm going to hit sarasota,O O B-condition_temperature I-condition_temperature O O O B-geographic_poi,8
11874,SetReminder,Remind me to call doctor for test results,O O O B-todo I-todo I-todo I-todo I-todo,8
11875,SetAlarm,Set alarm tomorrow for 8am,O O B-timeRange I-timeRange I-timeRange,5
11876,ShowReminders,What reminders do I have for this weekend,O B-reminder_type O O O B-timeRange I-timeRange I-timeRange,8
11877,SetAlarm,please set a 2:30pm alarm for every monday,O O O B-timeRange O B-timeRange I-timeRange I-timeRange,8
11878,GetWeather,what's the temperature going to be today in pittsburgh,O O B-condition_description O O O B-timeRange O B-geographic_poi,9
11879,CancelReminder,Cancel the doctor appointment reminder for Thursday at 3 PM,O O B-todo I-todo B-reminder_type B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,10
11880,SetAlarm,7 am alarm set,B-timeRange I-timeRange O O,4
11881,SetAlarm,put an alarm for 6pm tomorrow,O O O B-timeRange I-timeRange I-timeRange,6
11882,GetWeather,Should I wear rain boots today? ,O O O B-condition_temperature I-condition_temperature B-timeRange O,7
11883,GetWeather,what is the coldest day for next week,O O O B-condition_temperature O B-timeRange I-timeRange I-timeRange,8
11884,SetReminder,Remind me to check my blood glucose at 7:00 am,O O O B-todo I-todo I-todo I-todo B-timeRange O I-timeRange,10
11885,SetReminder,Remind me to buy dog food tonight.,O O O B-todo I-todo I-todo B-timeRange O,8
11886,GetWeather,IS IT GOING TO BE HUMID TOMORROW,O O O O O B-condition_temperature B-timeRange,7
11887,GetWeather,is it hotter here or in salem?,O O B-condition_temperature B-geographic_poi O O B-geographic_poi O,8
11888,SetReminder,add a reminder to get my oil changed,O O B-reminder_type O B-todo I-todo I-todo I-todo,8
11889,SetReminder,Set reminder to go to the gym,O B-reminder_type O B-todo I-todo I-todo I-todo,7
11890,GetWeather,What will the weather be in Phoenix tonight at 10 pm,O O O B-condition_description O O B-geographic_poi B-timeRange I-timeRange I-timeRange I-timeRange,11
11891,GetWeather,What's the weather supposed to be like next week? ,O O B-condition_description O O O O B-timeRange I-timeRange O,10
11892,GetWeather,Is it hot outside?,O O B-condition_temperature B-geographic_poi O,5
11893,GetWeather,Can I wear shorts and a tshirt,O O O B-condition_temperature O O B-condition_temperature,7
11894,SetReminder,Remind me to stop at Rite Aid after leaving work.,O O O B-todo I-todo I-todo I-todo I-todo I-todo I-todo O,11
11895,GetWeather,What's the forecast for the ocean?,O O B-condition_description O O O O,7
11896,SetReminder,remind me to pick up grandma at the doctors at 5:30 today,O O O B-todo I-todo I-todo O I-todo I-todo B-timeRange O I-timeRange,12
11897,SetReminder,Remind me to turn my paper in Friday at 2,O O O B-todo I-todo I-todo B-timeRange I-timeRange I-timeRange I-timeRange,10
11898,SetReminder,Remind me to knead dough in 11 hours.,O O O B-todo I-todo B-timeRange I-timeRange I-timeRange O,9
11899,GetWeather,Is there going to be a rainy day in the next 10 days?,O O O O O O B-condition_temperature O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O,14
11900,GetWeather,what is the maximum temperature today,O O O B-condition_temperature B-condition_description B-timeRange,6
11901,SetReminder,remind me to call the work bus for transportation update,O O O B-todo I-todo I-todo I-todo I-todo I-todo I-todo,10
11902,SetReminder,Remind me to buy laundry detergent,O O O B-todo I-todo I-todo,6
11903,GetWeather,What is the weather going to be in Boise at 9 am tomorrow?,O O O B-condition_description O O O O B-geographic_poi B-timeRange I-timeRange I-timeRange I-timeRange O,14
11904,GetWeather,Is it going to be rainy today?,O O O O O B-condition_temperature B-timeRange O,8
11905,GetWeather,What will be next week's forecast?,O O O B-timeRange I-timeRange B-condition_description O,7
11906,GetWeather,is it going to freeze over today?,O O O O B-condition_temperature O B-timeRange O,8
11907,SetAlarm,Can you set the alarm for 5 am,O O O O O B-timeRange I-timeRange I-timeRange,8
11908,SetReminder,remind me to check in for flight on friday at 10am,O O O B-todo I-todo I-todo I-todo B-timeRange I-timeRange I-timeRange I-timeRange,11
11909,GetWeather,Should I wear my rain boots today?,O O O O B-condition_temperature I-condition_temperature B-timeRange O,8
11910,SetAlarm,set an alarm for 2:00PM today,O O O B-timeRange O I-timeRange,6
11911,SetReminder,Remind me to call Grandma this weekend.,O O O B-todo I-todo B-timeRange I-timeRange O,8
11912,GetWeather,What is the weather going to be like this weekend?,O O O B-condition_description O O O O B-timeRange I-timeRange O,11
11913,SetReminder,Remind me to call mom for her birthday.,O O O B-todo I-todo I-todo I-todo I-todo O,9
11914,CancelReminder,delete my reminder for before bedtime,O O B-reminder_type O B-todo I-todo,6
11915,GetWeather,is tuesday going to be sunny,O B-timeRange O O O B-condition_temperature,6
11916,SetAlarm,Set alarm every 2 minutes for 20 minutes,O O B-timeRange I-timeRange O I-timeRange I-timeRange I-timeRange,8
11917,CancelReminder,Delete all reminders for tomorrow,O O B-reminder_type B-timeRange I-timeRange,5
11918,GetWeather,whats the highest temperature for today,O O O B-condition_description B-timeRange I-timeRange,6
11919,SetReminder,remind me to buy a book tomorrow,O O O B-todo I-todo I-todo B-timeRange,7
11920,GetWeather,What's the weather like in the United Kingdom?,O O B-condition_description O O O B-geographic_poi I-geographic_poi O,9
11921,GetWeather,Are there storms forecasted today?,O O B-condition_temperature B-condition_description B-timeRange O,6
11922,GetWeather,is it sleeting,O O B-condition_temperature,3
11923,SetAlarm,I need an alarm for 9 am,O O O O B-timeRange I-timeRange I-timeRange,7
11924,GetWeather,Are we under a tornado watch? ,O O O O B-condition_temperature O O,7
11925,GetWeather,what's the temperature today in Raleigh?,O O B-condition_description B-timeRange O B-geographic_poi O,7
11926,GetWeather, Is the forecast accurate ?,O O B-condition_description O O,5
11927,CancelAlarm,End alarm now.,O O B-timeRange O,4
11928,GetWeather,What is the low in Seattle going to be tomorrow night?,O O O O O B-geographic_poi O O O B-timeRange I-timeRange O,12
11929,SetReminder,remind me at 7:00 pm to buy Melanie her birthday present,O O B-timeRange O I-timeRange O B-todo I-todo I-todo I-todo I-todo,11
11930,GetWeather,Is it jacket weather?,O O B-condition_temperature B-condition_description O,5
11931,GetWeather,Is it going to rain next week?,O O O O B-condition_temperature B-timeRange I-timeRange O,8
11932,GetWeather,Will there be thunderstorms today?,O O O B-condition_temperature B-timeRange O,6
11933,GetWeather,Is it supposed to snow today? ,O O O O B-condition_temperature B-timeRange O,7
11934,CancelAlarm,Delete alarm for 8:15am,O O B-timeRange O,4
11935,SetAlarm,Enable alarm for every hour.,O O B-timeRange I-timeRange I-timeRange O,6
11936,SetReminder,Remind me PTO two weeks,O O B-todo B-timeRange I-timeRange,5
11937,GetWeather,whats the weather tomorrow,O O B-condition_description B-timeRange,4
11938,GetWeather,What is the weather like in Hawaii ,O O O B-condition_description O O B-geographic_poi,7
11939,SetReminder,remind me to mail my bills next thursday,O O O B-todo I-todo I-todo B-timeRange I-timeRange,8
11940,ModifyAlarm,Change work alarm to 8am,O O O B-timeRange I-timeRange,5
11941,SetReminder,Remind me to get more packing tape at the post office.,O O O B-todo I-todo I-todo I-todo I-todo I-todo I-todo I-todo O,12
11942,GetWeather,Is it going to snow tomorrow? ,O O O O B-condition_temperature B-timeRange O,7
11943,GetWeather,Is there a chance of rain in Santorini after 12am?,O O O O O B-condition_temperature O B-geographic_poi B-timeRange I-timeRange O,11
11944,SetReminder,set a reminder to go to dinner with a friend on friday at 5 pm,O O B-reminder_type O B-todo I-todo I-todo I-todo I-todo I-todo B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,15
11945,GetWeather,what percentage of rain is it today,O O O B-condition_temperature O O B-timeRange,7
11946,SetAlarm,Set the alarm every 30 minutes.,O O O B-timeRange I-timeRange I-timeRange O,7
11947,GetWeather,Do I need my winter coat today,O O O O O B-condition_temperature B-timeRange,7
11948,ShowAlarms,Tell me how many alarms I have for tomorrow ,O O O O O O O B-timeRange I-timeRange,9
11949,SetReminder,Set a reminder to schedule a doctor appointment.,O O B-reminder_type O B-todo I-todo I-todo I-todo O,9
11950,GetWeather,what is the weather today going to be like ,O O O B-condition_description B-timeRange O O O O,9
11951,ShowReminders,read all reminders for today,O O B-reminder_type B-timeRange I-timeRange,5
11952,GetWeather,how hot will it get next week?,O B-condition_temperature O O O B-timeRange I-timeRange O,8
11953,GetWeather,What is the weather for Central Park at 12 pm?,O O O B-condition_description O B-geographic_poi I-geographic_poi B-timeRange I-timeRange I-timeRange O,11
11954,GetWeather,is it cloudy in los angeles today,O O B-condition_temperature O B-geographic_poi I-geographic_poi B-timeRange,7
11955,SetAlarm,"Set multiple alarms tomorrow for 3:00, 4:00 and 5:00",O O O B-timeRange I-timeRange O O B-timeRange O B-timeRange,10
11956,CancelReminder,Remove my payday reminders for last month,O O B-todo B-reminder_type B-timeRange I-timeRange I-timeRange,7
11957,GetWeather,should I take a jacket,O O O O B-condition_temperature,5
11958,GetWeather,temperature at 12:00pm?,B-condition_description B-timeRange O O,4
11959,CancelReminder,Delete all reminders for this weekend,O O B-reminder_type B-timeRange I-timeRange I-timeRange,6
11960,GetWeather,whats the weather gonna be like,O O B-condition_description O O O,6
11961,GetWeather,will there be any clouds today,O O O O B-condition_temperature B-timeRange,6
11962,GetWeather,Will a sweater be enough for this temperature?,O O B-condition_temperature O O O O B-condition_description O,9
11963,GetWeather,is it going to be hot tomorrow,O O O O O B-condition_temperature B-timeRange,7
11964,GetWeather,Is it going to frost tonight,O O O O B-condition_temperature B-timeRange,6
11965,ShowAlarms,Is my alarm set for 4:00 a.m.?,O O O O B-timeRange O O O O O O,11
11966,GetWeather,Are there any hurricanes right now?,O O O B-condition_temperature O B-timeRange O,7
11967,CancelAlarm,Turn off all alarms on Tuesday and Wednesday of this week.,O O O O B-timeRange I-timeRange O B-timeRange O B-timeRange I-timeRange O,12
11968,CancelAlarm,turn off alarm I set for tomorrow,O O O O O B-timeRange I-timeRange,7
11969,GetWeather,is it going to hail today?,O O O O B-condition_temperature B-timeRange O,7
11970,SetAlarm,add alarm for work at 7am tomorrow,O O O O B-timeRange I-timeRange I-timeRange,7
11971,GetWeather,is there a heat advisory this week,O O O B-condition_description I-condition_description B-timeRange I-timeRange,7
